15	32	0.11
15	33	-0.3
15	34	-0.325
15	35	-0.399
15	36	-0.406
15	37	0.447
15	38	0.457
15	39	0.46
15	40	0.486
15	41	0.524
15	42	0.588
16	8	0
16	9	0
16	10	0
16	11	0.34
16	12	0.346
16	13	0.303
16	14	0
16	15	0
16	16	0
16	17	0
16	18	0
16	19	0
16	20	0
16	21	0
16	22	0
16	23	0.197
16	24	0.254
16	25	0.266
16	26	0.249
16	27	0.191
16	28	0
16	29	0.171
16	30	0.219
16	31	0.239
16	32	0.241
16	33	0.253
16	34	0.255
16	35	-0.389
16	36	-0.406
16	37	0.394
16	38	0.434
16	39	0.459
16	40	0.461
16	41	0.407
16	42	0.584
16	43	0.711
16	44	0.701
17	8	0
17	9	-0.199
17	10	0
17	11	0
17	12	0
17	13	-0.224
17	14	0
17	15	0
17	16	0
17	17	-0.221
17	18	-0.252
17	19	0
17	20	0
17	21	-0.018
17	22	0
17	23	0.153
17	24	0.171
17	25	0.218
17	26	0.211
17	27	0.154
17	28	-0.164
17	29	-0.19
17	30	-0.207
17	31	-0.224
17	32	-0.249
17	33	-0.282
17	34	-0.307
17	35	-0.357
17	36	-0.389
17	37	-0.406
17	38	0.452
17	39	0.454
17	40	0.456
17	41	-0.262
17	42	-0.302
17	43	-0.301
17	44	-0.294
17	45	-0.294
17	46	-0.297
18	9	-0.229
18	10	-0.243
18	11	-0.251
18	12	-0.251
18	13	-0.255
18	14	-0.272
18	15	0
18	16	0
18	17	-0.252
18	18	0
18	19	0
18	20	0
18	21	-0.018
18	22	0
18	23	0
18	24	0
18	25	0
18	26	0
18	27	-0.181
18	28	0
18	29	-0.19
18	30	-0.207
18	31	-0.223
18	32	-0.248
18	33	-0.281
18	34	-0.306
18	35	-0.339
18	36	-0.357
18	37	-0.307
18	38	-0.237
18	39	-0.229
18	40	-0.255
18	41	-0.271
18	42	-0.285
18	43	-0.28
18	44	-0.292
18	45	-0.294
18	46	-0.296
18	47	-0.299
18	48	0.116
18	49	0.072
19	10	0
19	11	0
19	12	0
19	13	0
19	14	0
19	15	0
19	16	0
19	17	0
19	18	0
19	19	-0.018
19	20	0
19	21	-0.035
19	22	0
19	23	0
19	24	0
19	25	-0.008
19	26	-0.008
19	27	-0.07
19	28	-0.008
19	29	-0.07
19	30	-0.079
19	31	-0.087
19	32	-0.087
19	33	-0.148
19	34	-0.323
19	35	-0.373
19	36	-0.398
19	37	-0.138
19	38	-0.129
19	39	-0.155
19	40	-0.008
19	41	-0.272
19	42	-0.283
19	43	-0.298
19	44	-0.297
19	45	0.107
19	46	0.107
19	47	0.107
19	48	0.089
19	49	0.062
19	50	-0.053
19	51	-0.07
20	10	0
20	11	0
20	12	0
20	13	0
20	14	0
20	15	0
20	16	0
20	17	0
20	18	0
20	19	0
20	20	0
20	21	0
20	22	0
20	23	0
20	24	0
20	25	0
20	26	0
20	27	0
20	28	0
20	29	0
20	30	0
20	31	0
20	32	0
20	33	0
20	34	0
20	35	0
20	36	-0.018
20	37	-0.07
20	38	-0.007
20	39	-0.007
20	40	0
20	41	-0.014
20	42	0.008
20	43	0.045
20	44	0.045
20	45	0.071
20	46	0.062
20	47	0.08
20	48	0.072
20	49	0.053
20	50	0.027
20	51	0.053
20	52	0.063
20	53	0.062
21	11	0.441
21	12	0
21	13	0
21	14	0
21	15	0
21	16	0
21	17	-0.018
21	18	0
21	19	-0.026
21	20	0
21	21	-0.026
21	22	0
21	23	0
21	24	0
21	25	-0.008
21	26	-0.008
21	27	-0.044
21	28	-0.008
21	29	-0.035
21	30	-0.026
21	31	-0.035
21	32	-0.052
21	33	0.088
21	34	-0.078
21	35	-0.104
21	36	-0.096
21	37	-0.105
21	38	-0.079
21	39	-0.042
21	40	-0.015
21	41	-0.047
21	42	0.053
21	43	0.073
21	44	0.09
21	45	0.116
21	46	0.115
21	47	0.107
21	48	0.089
21	49	0.062
21	50	0.053
21	51	0.062
21	52	0.092
21	53	0.091
21	54	0.1
21	55	0.126
22	12	0.444
22	13	0.217
22	14	0
22	15	0
22	16	0
22	17	0
22	18	0
22	19	0
22	20	0
22	21	0
22	22	0
22	23	0
22	24	0
22	25	0
22	26	0
22	27	0
22	28	0
22	29	0
22	30	0
22	31	0
22	32	0
22	33	0.134
22	34	0.135
22	35	0.135
22	36	-0.105
22	37	-0.105
22	38	-0.079
22	39	-0.018
22	40	0
22	41	-0.042
22	42	0.027
22	43	0.062
22	44	0.147
22	45	0.154
22	46	0.152
22	47	0.125
22	48	0.099
22	49	0.062
22	50	0.045
22	51	0.062
22	52	0.119
22	53	0.128
22	54	0.144
22	55	0.161
22	56	0.169
22	57	0.233
22	58	0.249
23	13	0.235
23	14	0.216
23	15	0.215
23	16	0.216
23	17	0.17
23	18	0
23	19	0
23	20	0
23	21	0
23	22	0
23	23	0
23	24	0
23	25	0.197
23	26	0
23	27	0.107
23	28	0
23	29	0
23	30	0
23	31	0.17
23	32	0.17
23	33	0.18
23	34	0.181
23	35	0.163
23	36	0.162
23	37	-0.13
23	38	-0.104
23	39	-0.044
23	40	0.018
23	41	0.053
23	42	0.053
23	43	0.155
23	44	0.163
23	45	0.161
23	46	0.169
23	47	0.161
23	48	0.126
23	49	0.08
23	50	0.053
23	51	0.089
23	52	0.135
23	53	0.152
23	54	0.16
23	55	0.179
23	56	0.24
23	57	0.247
23	58	0.255
23	59	0.281
23	60	0.29
24	14	0.234
24	15	0.252
24	16	0.273
24	17	0.198
24	18	0
24	19	0
24	20	0
24	21	0
24	22	0
24	23	0
24	24	0
24	25	0.216
24	26	0
24	27	0.107
24	28	0
24	29	0
24	30	0.18
24	31	0.189
24	32	0.189
24	33	0.199
24	34	0.199
24	35	0.172
24	36	0.181
24	37	0.32
24	38	0.329
24	39	0.329
24	40	0.018
24	41	0.053
24	42	0.053
24	43	0.108
24	44	0.161
24	45	0.169
24	46	0.169
24	47	0.161
24	48	0.126
24	49	0.08
24	50	0.053
24	51	0.08
24	52	0.142
24	53	0.16
24	54	0.178
24	55	0.196
24	56	0.254
24	57	0.263
24	58	0.271
24	59	0.289
24	60	0.298
24	61	0.298
24	62	0.308
25	15	0.264
25	16	0.275
25	17	0.237
25	18	0.18
25	19	-0.008
25	20	0
25	21	-0.008
25	22	0
25	23	0.207
25	24	0.216
25	25	0.225
25	26	0.197
25	27	0.143
25	28	0
25	29	0.134
25	30	0.197
25	31	0.208
25	32	0.217
25	33	0.218
25	34	0.219
25	35	0.228
25	36	0.237
25	37	0.311
25	38	0.311
25	39	0.321
25	40	0.282
25	41	0.282
25	42	0.053
25	43	0.197
25	44	0.161
25	45	0.161
25	46	0.17
25	47	0.161
25	48	0.144
25	49	0.089
25	50	0.053
25	51	0.089
25	52	0.143
25	53	0.161
25	54	0.179
25	55	0.197
25	56	0.208
25	57	0.243
25	58	0.272
25	59	0.28
25	60	0.307
25	61	0.299
25	62	0.309
25	63	0.328
25	64	0.339
26	16	0.271
26	17	0.221
26	18	0
26	19	0
26	20	0
26	21	0
26	22	0
26	23	0
26	24	0
26	25	0.198
26	26	0
26	27	0.098
26	28	0
26	29	0
26	30	0
26	31	0.189
26	32	0.199
26	33	0.219
26	34	0.211
26	35	0.2
26	36	0.2
26	37	-0.13
26	38	-0.087
26	39	-0.026
26	40	0.027
26	41	0.053
26	42	0.045
26	43	0.053
26	44	0.08
26	45	0.142
26	46	0.143
26	47	0.153
26	48	0.135
26	49	0.072
26	50	0.045
26	51	0.062
26	52	0.116
26	53	0.134
26	54	0.17
26	55	0.189
26	56	0.21
26	57	0.228
26	58	0.272
26	59	0.28
26	60	0.317
26	61	0.308
26	62	0.309
26	63	0.338
26	64	0.339
26	65	0.331
26	66	0.312
27	17	0.163
27	18	-0.19
27	19	-0.07
27	20	0
27	21	0.062
27	22	0
27	23	0.098
27	24	0.107
27	25	0.134
27	26	0.098
27	27	0.099
27	28	0.045
27	29	0.089
27	30	0.098
27	31	0.134
27	32	0.143
27	33	0.163
27	34	0.163
27	35	0.154
27	36	0.126
27	37	0.089
27	38	0.062
27	39	0.053
27	40	0.053
27	41	0.053
27	42	0.053
27	43	0.062
27	44	0.071
27	45	0.115
27	46	0.098
27	47	0.126
27	48	0.099
27	49	0.072
27	50	0.053
27	51	0.071
27	52	0.107
27	53	0.107
27	54	0.125
27	55	0.161
27	56	0.171
27	57	0.254
27	58	0.272
27	59	0.299
27	60	0.327
27	61	0.328
27	62	0.329
27	63	0.339
27	64	0.351
27	65	0.331
27	66	0.332
27	67	0.323
27	68	0.325
27	69	0.327
28	18	0
28	19	-0.008
28	20	0
28	21	-0.008
28	22	0
28	23	0
28	24	0
28	25	0
28	26	0
28	27	0.035
28	28	0
28	29	-0.018
28	30	0
28	31	0
28	32	0.027
28	33	-0.13
28	34	-0.096
28	35	-0.122
28	36	-0.087
28	37	-0.079
28	38	0.027
28	39	-0.018
28	40	0.018
28	41	-0.052
28	42	0.027
28	43	0.045
28	44	0.053
28	45	0.053
28	46	0.053
28	47	0.062
28	48	0.053
28	49	0.053
28	50	0.027
28	51	0.053
28	52	0.053
28	53	0.071
28	54	0.062
28	55	0.125
28	56	0.152
28	57	-0.178
28	58	0.29
28	59	0.328
28	60	0.337
28	61	0.348
28	62	0.349
28	63	0.359
28	64	0.361
28	65	0.352
28	66	0.342
28	67	0.334
28	68	0.334
28	69	0.336
28	70	0.348
28	71	0.368
29	19	-0.087
29	20	0
29	21	-0.052
29	22	0
29	23	0.115
29	24	0.115
29	25	0.142
29	26	0.107
29	27	0.107
29	28	-0.035
29	29	0.107
29	30	0.125
29	31	0.161
29	32	0.152
29	33	0.171
29	34	0.162
29	35	0.153
29	36	-0.156
29	37	-0.156
29	38	-0.122
29	39	0.053
29	40	0.053
29	41	0.062
29	42	0.062
29	43	0.08
29	44	0.088
29	45	0.125
29	46	0.115
29	47	0.125
29	48	0.088
29	49	0.08
29	50	0.053
29	51	0.08
29	52	0.107
29	53	0.125
29	54	0.142
29	55	0.16
29	56	0.161
29	57	0.244
29	58	0.271
29	59	0.279
29	60	0.318
29	61	0.319
29	62	0.319
29	63	0.338
29	64	0.339
29	65	0.331
29	66	0.323
29	67	0.313
29	68	0.314
29	69	0.316
29	70	0.329
29	71	0.288
29	72	0.277
29	73	0.279
30	21	-0.035
30	22	0
30	23	0.197
30	24	0.197
30	25	0.207
30	26	0.18
30	27	0.134
30	28	0
30	29	0.142
30	30	0.18
30	31	0.208
30	32	0.209
30	33	0.218
30	34	0.219
30	35	-0.264
30	36	-0.215
30	37	-0.182
30	38	-0.156
30	39	-0.164
30	40	0.045
30	41	0.053
30	42	0.053
30	43	0.062
30	44	0.125
30	45	0.152
30	46	0.142
30	47	0.152
30	48	0.089
30	49	0.071
30	50	0.045
30	51	0.08
30	52	0.142
30	53	0.16
30	54	0.169
30	55	0.188
30	56	0.208
30	57	0.224
30	58	0.251
30	59	0.27
30	60	0.279
30	61	0.279
30	62	0.28
30	63	0.3
30	64	0.31
30	65	0.311
30	66	0.293
30	67	0.294
30	68	0.295
30	69	0.316
30	70	0.329
30	71	0.277
30	72	0.257
30	73	0.259
30	74	0.219
30	75	0.191
31	22	0
31	23	0.197
31	24	0.207
31	25	0.217
31	26	0.208
31	27	0.17
31	28	0
31	29	0.18
31	30	0.209
31	31	0.218
31	32	0.218
31	33	0.219
31	34	0.219
31	35	-0.281
31	36	0.228
31	37	-0.233
31	38	-0.215
31	39	-0.207
31	40	-0.207
31	41	-0.215
31	42	0.071
31	43	0.098
31	44	0.152
31	45	0.161
31	46	0.161
31	47	0.162
31	48	0.143
31	49	0.089
31	50	0.053
31	51	0.088
31	52	0.152
31	53	0.16
31	54	0.169
31	55	0.198
31	56	0.209
31	57	0.227
31	58	0.244
31	59	0.279
31	60	0.307
31	61	0.346
31	62	0.346
31	63	0.347
31	64	0.319
31	65	0.302
31	66	0.294
31	67	0.295
31	68	0.285
31	69	0.298
31	70	0.309
31	71	0.278
31	72	0.258
31	73	0.249
31	74	0.241
31	75	0.201
31	76	-0.171
31	77	-0.161
32	23	0.207
32	24	0.217
32	25	0.226
32	26	0.218
32	27	0.181
32	28	-0.104
32	29	0.18
32	30	0.218
32	31	0.219
32	32	0.219
32	33	0.229
32	34	0.229
32	35	-0.299
32	36	-0.275
32	37	-0.25
32	38	-0.241
32	39	-0.215
32	40	-0.224
32	41	-0.224
32	42	-0.224
32	43	0.089
32	44	0.143
32	45	0.153
32	46	0.153
32	47	0.162
32	48	0.144
32	49	0.089
32	50	0.053
32	51	0.088
32	52	0.142
32	53	0.161
32	54	0.17
32	55	0.198
32	56	0.219
32	57	0.228
32	58	0.245
32	59	0.308
32	60	0.326
32	61	0.336
32	62	0.336
32	63	0.348
32	64	0.338
32	65	0.322
32	66	0.304
32	67	0.305
32	68	0.296
32	69	0.307
32	70	0.309
32	71	0.279
32	72	0.258
32	73	0.259
32	74	0.241
32	75	0.212
32	76	0.183
32	77	-0.161
32	78	-0.162
32	79	-0.155
32	80	-0.147
33	24	0.218
33	25	0.228
33	26	0.229
33	27	0.21
33	28	-0.221
33	29	0.209
33	30	0.219
33	31	0.228
33	32	0.229
33	33	0.24
33	34	0.24
33	35	-0.307
33	36	-0.291
33	37	-0.275
33	38	-0.266
33	39	-0.25
33	40	-0.25
33	41	-0.241
33	42	-0.25
33	43	-0.258
33	44	0.162
33	45	0.162
33	46	0.162
33	47	0.163
33	48	0.163
33	49	0.116
33	50	0.053
33	51	0.098
33	52	0.143
33	53	0.161
33	54	0.181
33	55	0.21
33	56	0.22
33	57	0.22
33	58	0.229
33	59	0.318
33	60	0.336
33	61	0.347
33	62	0.337
33	63	0.348
33	64	0.339
33	65	0.303
33	66	0.295
33	67	0.296
33	68	0.287
33	69	0.299
33	70	0.3
33	71	0.28
33	72	0.259
33	73	0.251
33	74	0.242
33	75	0.221
33	76	0.183
33	77	0.164
33	78	-0.173
33	79	-0.164
33	80	-0.156
33	81	0.072
33	82	0
34	25	0.239
34	26	0.23
34	27	0.2
34	28	-0.246
34	29	0.21
34	30	0.219
34	31	0.229
34	32	0.24
34	33	0.24
34	34	0.24
34	35	-0.315
34	36	-0.307
34	37	-0.291
34	38	-0.283
34	39	0.4
34	40	-0.25
34	41	-0.241
34	42	-0.241
34	43	-0.258
34	44	0.143
34	45	0.153
34	46	0.153
34	47	0.163
34	48	0.154
34	49	0.089
34	50	0.053
34	51	0.08
34	52	0.125
34	53	0.162
34	54	0.181
34	55	0.21
34	56	0.22
34	57	0.221
34	58	0.229
34	59	0.319
34	60	0.336
34	61	0.347
34	62	0.348
34	63	0.349
34	64	0.349
34	65	0.332
34	66	0.296
34	67	0.296
34	68	0.287
34	69	0.299
34	70	0.301
34	71	0.28
34	72	0.26
34	73	0.251
34	74	0.242
34	75	0.222
34	76	0.193
34	77	0.164
34	78	0.155
34	79	-0.146
34	80	-0.147
34	81	0.008
34	82	0
34	83	-0.018
34	84	0
35	26	0.276
35	27	0.305
35	28	-0.276
35	29	-0.279
35	30	-0.287
35	31	-0.297
35	32	-0.306
35	33	-0.315
35	34	-0.315
35	35	-0.34
35	36	-0.34
35	37	-0.333
35	38	-0.325
35	39	0.41
35	40	-0.291
35	41	-0.266
35	42	-0.275
35	43	-0.275
35	44	0.089
35	45	0.107
35	46	0.116
35	47	0.144
35	48	0.099
35	49	0.08
35	50	0.053
35	51	0.071
35	52	0.098
35	53	0.143
35	54	0.19
35	55	0.218
35	56	0.228
35	57	0.247
35	58	0.266
35	59	0.328
35	60	0.337
35	61	0.348
35	62	0.348
35	63	0.349
35	64	0.35
35	65	0.332
35	66	0.314
35	67	0.314
35	68	0.306
35	69	0.307
35	70	0.318
35	71	0.288
35	72	0.278
35	73	0.269
35	74	0.26
35	75	-0.315
35	76	-0.314
35	77	-0.154
35	78	-0.155
35	79	-0.146
35	80	-0.138
35	81	0.018
35	82	0
35	83	-0.018
35	84	0
35	85	0.089
35	86	0.108
36	27	0.341
36	28	-0.292
36	29	-0.287
36	30	-0.296
36	31	-0.305
36	32	-0.306
36	33	-0.315
36	34	-0.324
36	35	-0.349
36	36	-0.349
36	37	0.381
36	38	0.4
36	39	0.421
36	40	0.4
36	41	-0.232
36	42	-0.232
36	43	-0.249
36	44	0.062
36	45	0.071
36	46	0.071
36	47	0.116
36	48	0.062
36	49	0.062
36	50	0.053
36	51	0.062
36	52	0.062
36	53	0.134
36	54	0.162
36	55	0.209
36	56	0.228
36	57	0.265
36	58	0.31
36	59	0.328
36	60	0.337
36	61	0.348
36	62	0.349
36	63	0.359
36	64	0.35
36	65	0.341
36	66	0.332
36	67	0.334
36	68	0.325
36	69	0.327
36	70	0.328
36	71	0.298
36	72	0.278
36	73	0.278
36	74	-0.324
36	75	-0.324
36	76	-0.331
36	77	-0.145
36	78	-0.136
36	79	-0.137
36	80	-0.121
36	81	0.018
36	82	0
36	83	-0.018
36	84	0
36	85	0.062
36	86	0.082
36	87	0.118
36	88	0.164
37	29	0.341
37	30	0.341
37	31	0.332
37	32	0.333
37	33	-0.35
37	34	-0.358
37	35	-0.375
37	36	0.371
37	37	0.381
37	38	0.391
37	39	0.401
37	40	0.391
37	41	0.391
37	42	-0.224
37	43	-0.232
37	44	0.062
37	45	0.071
37	46	0.071
37	47	0.08
37	48	0.062
37	49	0.062
37	50	0.053
37	51	0.062
37	52	0.062
37	53	0.089
37	54	0.125
37	55	0.227
37	56	0.274
37	57	0.292
37	58	0.329
37	59	0.338
37	60	0.348
37	61	0.348
37	62	0.349
37	63	0.359
37	64	0.36
37	65	0.351
37	66	0.341
37	67	0.333
37	68	0.334
37	69	0.335
37	70	0.336
37	71	0.356
37	72	0.373
37	73	0.287
37	74	-0.333
37	75	-0.34
37	76	-0.145
37	77	-0.135
37	78	-0.136
37	79	-0.128
37	80	-0.112
37	81	0.027
37	82	0
37	83	-0.026
37	84	-0.008
37	85	0.045
37	86	0.046
37	87	0.058
37	88	0.156
37	89	0.208
37	90	0.237
37	91	0.273
38	30	0.381
38	31	0.352
38	32	0.361
38	33	0.334
38	34	0.371
38	35	0.371
38	36	0.4
38	37	0.4
38	38	0.421
38	39	0.421
38	40	0.421
38	41	0.422
38	42	0.053
38	43	0.053
38	44	0.053
38	45	0.053
38	46	0.053
38	47	0.053
38	48	0.053
38	49	0.053
38	50	0.045
38	51	0.053
38	52	0.053
38	53	0.053
38	54	0.08
38	55	0.208
38	56	0.255
38	57	0.31
38	58	0.338
38	59	0.349
38	60	0.357
38	61	0.367
38	62	0.368
38	63	0.368
38	64	0.369
38	65	0.36
38	66	0.361
38	67	0.353
38	68	0.354
38	69	0.345
38	70	0.346
38	71	0.375
38	72	0.393
38	73	0.393
38	74	-0.3
38	75	-0.153
38	76	-0.153
38	77	-0.144
38	78	-0.136
38	79	-0.128
38	80	-0.12
38	81	-0.008
38	82	0
38	83	-0.018
38	84	-0.008
38	85	-0.018
38	86	-0.018
38	87	0.031
38	88	0.164
38	89	0.198
38	90	0.227
38	91	0.281
38	92	0.281
38	93	0.291
39	31	0.402
39	32	0.412
39	33	0.401
39	34	0.412
39	35	0.412
39	36	0.412
39	37	0.412
39	38	0.421
39	39	0.432
39	40	0.422
39	41	0.432
39	42	0.423
39	43	0.053
39	44	0.053
39	45	0.053
39	46	0.053
39	47	0.053
39	48	0.053
39	49	0.053
39	50	0.035
39	51	0.053
39	52	0.053
39	53	0.053
39	54	-0.139
39	55	0.198
39	56	0.331
39	57	0.36
39	58	0.359
39	59	0.368
39	60	0.368
39	61	0.368
39	62	0.379
39	63	0.38
39	64	0.381
39	65	0.371
39	66	0.372
39	67	0.364
39	68	0.364
39	69	0.356
39	70	0.357
39	71	0.386
39	72	0.394
39	73	0.404
39	74	0.384
39	75	-0.153
39	76	-0.153
39	77	-0.153
39	78	-0.145
39	79	-0.136
39	80	-0.137
39	81	0
39	82	0
39	83	0
39	84	0
39	85	0
39	86	0.002
39	87	0.004
39	88	0.155
39	89	0.198
39	90	0.218
39	91	0.254
39	92	0.273
39	93	0.272
39	94	0.291
39	95	0.299
40	32	0.414
40	33	0.364
40	34	0.413
40	35	0.403
40	36	0.422
40	37	0.413
40	38	0.432
40	39	0.433
40	40	0.433
40	41	0.454
40	42	0.053
40	43	0.053
40	44	0.053
40	45	0.053
40	46	0.053
40	47	0.053
40	48	0.053
40	49	0.053
40	50	0.035
40	51	0.053
40	52	0.053
40	53	0.053
40	54	0.062
40	55	0.18
40	56	0.217
40	57	0.273
40	58	0.33
40	59	0.349
40	60	0.358
40	61	0.368
40	62	0.369
40	63	0.38
40	64	0.381
40	65	0.372
40	66	0.373
40	67	0.364
40	68	0.365
40	69	0.357
40	70	0.368
40	71	0.387
40	72	0.395
40	73	0.404
40	74	-0.197
40	75	-0.17
40	76	-0.162
40	77	-0.153
40	78	-0.153
40	79	-0.146
40	80	-0.137
40	81	0
40	82	0
40	83	0
40	84	0
40	85	0.009
40	86	0.002
40	87	0.118
40	88	0.163
40	89	0.18
40	90	0.218
40	91	0.227
40	92	0.254
40	93	0.263
40	94	0.272
40	95	0.28
40	96	0.299
40	97	0.309
41	33	-0.258
41	34	0.462
41	35	0.452
41	36	0.452
41	37	0.453
41	38	0.453
41	39	0.453
41	40	0.464
41	41	0.486
41	42	-0.213
41	43	0.053
41	44	0.053
41	45	0.053
41	46	0.053
41	47	0.053
41	48	0.053
41	49	0.053
41	50	0.045
41	51	0.053
41	52	0.053
41	53	0.062
41	54	0.08
41	55	0.17
41	56	0.208
41	57	0.264
41	58	0.281
41	59	0.358
41	60	0.368
41	61	0.378
41	62	0.389
41	63	0.389
41	64	0.391
41	65	0.382
41	66	0.372
41	67	0.354
41	68	0.355
41	69	0.345
41	70	0.347
41	71	0.386
41	72	0.424
41	73	-0.223
41	74	-0.205
41	75	-0.179
41	76	-0.171
41	77	-0.161
41	78	-0.154
41	79	-0.154
41	80	-0.155
41	81	-0.018
41	82	0
41	83	-0.026
41	84	-0.008
41	85	0.036
41	86	0.028
41	87	0.127
41	88	0.162
41	89	0.18
41	90	0.209
41	91	0.218
41	92	0.245
41	93	0.245
41	94	0.253
41	95	0.271
41	96	0.28
41	97	0.29
41	98	0.31
41	99	0.321
42	35	-0.301
42	36	-0.24
42	37	-0.223
42	38	0.452
42	39	0.463
42	40	-0.213
42	41	-0.213
42	42	0.053
42	43	0.053
42	44	0.053
42	45	0.053
42	46	0.053
42	47	0.053
42	48	0.053
42	49	0.053
42	50	0.035
42	51	0.053
42	52	0.053
42	53	0.053
42	54	0.08
42	55	0.161
42	56	0.18
42	57	0.207
42	58	0.244
42	59	0.309
42	60	0.329
42	61	0.358
42	62	0.349
42	63	0.369
42	64	0.361
42	65	0.352
42	66	0.333
42	67	0.334
42	68	0.335
42	69	0.336
42	70	0.337
42	71	-0.258
42	72	-0.249
42	73	-0.231
42	74	-0.205
42	75	-0.187
42	76	-0.171
42	77	-0.161
42	78	-0.154
42	79	-0.154
42	80	-0.146
42	81	0.008
42	82	0
42	83	-0.008
42	84	0
42	85	0.008
42	86	0
42	87	0.134
42	88	0.153
42	89	0.17
42	90	0.199
42	91	0.218
42	92	0.237
42	93	0.236
42	94	0.252
42	95	0.262
42	96	0.271
42	97	0.28
42	98	0.291
42	99	0.301
42	100	0.302
42	101	0.323
42	102	0.333
43	36	-0.248
43	37	-0.239
43	38	-0.229
43	39	-0.213
43	40	-0.221
43	41	-0.221
43	42	0.053
43	43	0.053
43	44	0.053
43	45	0.053
43	46	0.053
43	47	0.053
43	48	0.053
43	49	0.053
43	50	0.035
43	51	0.053
43	52	0.053
43	53	0.053
43	54	0.134
43	55	0.161
43	56	0.17
43	57	0.189
43	58	0.207
43	59	0.272
43	60	0.3
43	61	0.329
43	62	0.32
43	63	0.34
43	64	0.322
43	65	0.322
43	66	-0.25
43	67	-0.258
43	68	-0.258
43	69	-0.258
43	70	-0.258
43	71	-0.258
43	72	-0.249
43	73	-0.231
43	74	-0.213
43	75	-0.196
43	76	-0.179
43	77	-0.17
43	78	-0.162
43	79	-0.162
43	80	-0.154
43	81	0.018
43	82	0
43	83	-0.008
43	84	0
43	85	0.027
43	86	0.09
43	87	0.134
43	88	0.153
43	89	0.17
43	90	0.199
43	91	0.217
43	92	0.226
43	93	0.235
43	94	0.243
43	95	0.252
43	96	0.271
43	97	0.271
43	98	0.271
43	99	0.281
43	100	0.292
43	101	0.303
43	102	0.303
43	103	0.305
43	104	0.285
44	37	-0.231
44	38	-0.222
44	39	0.053
44	40	0.053
44	41	0.053
44	42	0.053
44	43	0.053
44	44	0.053
44	45	0.053
44	46	0.053
44	47	0.053
44	48	0.053
